"Date","Period","GrossExposure","PortfolioReturn","PortfolioRisk","PredictedReturn"
2023-10-11,"2023",1,0.00101616419984662,0.0294953550937191,0.0152933155247234
2023-10-11,"2023",1.5,0.00104191659034432,0.0294893023012478,0.0156101380530131
2023-10-11,"2023",2,0.00104191659034432,0.0294893023012478,0.0156101380530131
2023-10-11,"2023",2.5,0.00104191659034432,0.0294893023012478,0.0156101380530131
2023-10-11,"2023",3,0.00104191659034432,0.0294893023012478,0.0156101380530131
2023-10-12,"2023",1,0.001879506370168,0.0296442389756381,0.0150548536691276
2023-10-12,"2023",1.5,0.00190767646373047,0.0296434432345952,0.0151401587219106
2023-10-12,"2023",2,0.00190767646373047,0.0296434432345952,0.0151401587219106
2023-10-12,"2023",2.5,0.00190767646373047,0.0296434432345952,0.0151401587219106
2023-10-12,"2023",3,0.00190767646373047,0.0296434432345952,0.0151401587219106
2023-10-13,"2023",1,0.00269083144815066,0.0296444830206984,0.0153341225738897
2023-10-13,"2023",1.5,0.00268376425957092,0.0296436993250875,0.0154237364871388
2023-10-13,"2023",2,0.00268376425957092,0.0296436993250875,0.0154237364871388
2023-10-13,"2023",2.5,0.00268376425957092,0.0296436993250875,0.0154237364871388
2023-10-13,"2023",3,0.00268376425957092,0.0296436993250875,0.0154237364871388
2023-10-16,"2023",1,-0.00170017258454533,0.0296482817868323,0.0156889562409473
2023-10-16,"2023",1.5,-0.00171039375038753,0.0296474846664061,0.015777599867965
2023-10-16,"2023",2,-0.00171039375038753,0.0296474846664061,0.015777599867965
2023-10-16,"2023",2.5,-0.00171039375038753,0.0296474846664061,0.015777599867965
2023-10-16,"2023",3,-0.00171039375038753,0.0296474846664061,0.015777599867965
2023-10-17,"2023",1,0.000862237089661861,0.0387199811333511,0.0217928756825869
2023-10-17,"2023",1.5,0.000816674972654519,0.0387180677596488,0.0219463370214317
2023-10-17,"2023",2,0.000816674972654519,0.0387180677596488,0.0219463370214317
2023-10-17,"2023",2.5,0.000816674972654519,0.0387180677596488,0.0219463370214317
2023-10-17,"2023",3,0.000816674972654519,0.0387180677596488,0.0219463370214317
2023-10-18,"2023",1,0.00277044554641909,0.0296497342391417,0.015818781470156
2023-10-18,"2023",1.5,0.0027783404367535,0.0296490276386594,0.0158964842266503
2023-10-18,"2023",2,0.0027783404367535,0.0296490276386594,0.0158964842266503
2023-10-18,"2023",2.5,0.0027783404367535,0.0296490276386594,0.0158964842266503
2023-10-18,"2023",3,0.0027783404367535,0.0296490276386594,0.0158964842266503
2023-10-19,"2023",1,-0.00129304787330298,0.0188446834085258,0.0126310866487228
2023-10-19,"2023",1.5,-0.00117040154785123,0.018736475933025,0.012705026446942
2023-10-19,"2023",2,-0.00117040154785123,0.018736475933025,0.012705026446942
2023-10-19,"2023",2.5,-0.00117040154785123,0.018736475933025,0.012705026446942
2023-10-19,"2023",3,-0.00117040154785123,0.018736475933025,0.012705026446942
2023-10-20,"2023",1,-0.00273652009863679,0.0737431587001061,0.0143786930453904
2023-10-20,"2023",1.5,-0.00371465928581891,0.0726589534391721,0.0169268802041568
2023-10-20,"2023",2,-0.00371465928581891,0.0726589534391721,0.0169268802041568
2023-10-20,"2023",2.5,-0.00371465928581891,0.0726589534391721,0.0169268802041568
2023-10-20,"2023",3,-0.00371465928581891,0.0726589534391721,0.0169268802041568
2023-10-23,"2023",1,-0.00381759941948465,0.0295668255253017,0.0159511868878669
2023-10-23,"2023",1.5,-0.00380805273865846,0.0295666120426989,0.0159958545778699
2023-10-23,"2023",2,-0.00380805273865846,0.0295666120426989,0.0159958545778699
2023-10-23,"2023",2.5,-0.00380805273865846,0.0295666120426989,0.0159958545778699
2023-10-23,"2023",3,-0.00380805273865846,0.0295666120426989,0.0159958545778699
2023-10-24,"2023",1,0.000810595274501276,0.0295787060476586,0.0152706400518488
2023-10-24,"2023",1.5,0.000810923284288448,0.0295784649206832,0.0153192436049424
2023-10-24,"2023",2,0.000810923284288448,0.0295784649206832,0.0153192436049424
2023-10-24,"2023",2.5,0.000810923284288448,0.0295784649206832,0.0153192436049424
2023-10-24,"2023",3,0.000810923284288448,0.0295784649206832,0.0153192436049424
2023-10-25,"2023",1,0.0022025171228538,0.0276211039055918,0.017733828708389
2023-10-25,"2023",1.5,0.00228660947055651,0.0274112027688375,0.0182982552400723
2023-10-25,"2023",2,0.00228660947055651,0.0274112027688375,0.0182982552400723
2023-10-25,"2023",2.5,0.00228660947055651,0.0274112027688375,0.0182982552400723
2023-10-25,"2023",3,0.00228660947055651,0.0274112027688375,0.0182982552400723
2023-10-26,"2023",1,-0.000279203874518798,0.0193651006707751,0.0140794852935066
2023-10-26,"2023",1.5,-0.00041199132470928,0.0193344738242468,0.0142322808282504
2023-10-26,"2023",2,-0.00041199132470928,0.0193344738242468,0.0142322808282504
2023-10-26,"2023",2.5,-0.00041199132470928,0.0193344738242468,0.0142322808282504
2023-10-26,"2023",3,-0.00041199132470928,0.0193344738242468,0.0142322808282504
2023-10-27,"2023",1,0.000277838957546281,0.029587223774558,0.0151505046529374
2023-10-27,"2023",1.5,0.000294157776727009,0.0295867164839151,0.0152127151902388
2023-10-27,"2023",2,0.000294157776727009,0.0295867164839151,0.0152127151902388
2023-10-27,"2023",2.5,0.000294157776727009,0.0295867164839151,0.0152127151902388
2023-10-27,"2023",3,0.000294157776727009,0.0295867164839151,0.0152127151902388
2023-10-30,"2023",1,-2.10628750878404e-05,0.0295483707449936,0.0151499921859533
2023-10-30,"2023",1.5,-1.43903478430992e-05,0.0295479723787021,0.0152050934211751
2023-10-30,"2023",2,-1.43903478430992e-05,0.0295479723787021,0.0152050934211751
2023-10-30,"2023",2.5,-1.43903478430992e-05,0.0295479723787021,0.0152050934211751
2023-10-30,"2023",3,-1.43903478430992e-05,0.0295479723787021,0.0152050934211751
2023-10-31,"2023",1,0.00308347460664498,0.0387860669193309,0.019709230307297
2023-10-31,"2023",1.5,0.0030808136727574,0.0387858805723096,0.0197516460425616
2023-10-31,"2023",2,0.0030808136727574,0.0387858805723096,0.0197516460425616
2023-10-31,"2023",2.5,0.0030808136727574,0.0387858805723096,0.0197516460425616
2023-10-31,"2023",3,0.0030808136727574,0.0387858805723096,0.0197516460425616
2023-11-01,"2023",1,0.000907107924461357,0.029505519007727,0.0148704540868831
2023-11-01,"2023",1.5,0.000910769389965908,0.0295054595937393,0.0148918169971899
2023-11-01,"2023",2,0.000910769389965908,0.0295054595937393,0.0148918169971899
2023-11-01,"2023",2.5,0.000910769389965908,0.0295054595937393,0.0148918169971899
2023-11-01,"2023",3,0.000910769389965908,0.0295054595937393,0.0148918169971899
2023-11-02,"2023",1,-0.000952673471408513,0.0281959551119108,0.0154536998982559
2023-11-02,"2023",1.5,-0.00105157461044589,0.0281483224438714,0.0154487574342932
2023-11-02,"2023",2,-0.00105157461044589,0.0281483224438714,0.0154487574342932
2023-11-02,"2023",2.5,-0.00105157461044589,0.0281483224438714,0.0154487574342932
2023-11-02,"2023",3,-0.00105157461044589,0.0281483224438714,0.0154487574342932
2023-11-03,"2023",1,-0.00463590054002461,0.0294908704324771,0.0150545601478685
2023-11-03,"2023",1.5,-0.00465220459406877,0.029490539849285,0.015104242292024
2023-11-03,"2023",2,-0.00465220459406877,0.029490539849285,0.015104242292024
2023-11-03,"2023",2.5,-0.00465220459406877,0.029490539849285,0.015104242292024
2023-11-03,"2023",3,-0.00465220459406877,0.029490539849285,0.015104242292024
2023-11-06,"2023",1,0.00787377215813896,0.0750177996504007,0.0159876841403466
2023-11-06,"2023",1.5,0.00770633643159238,0.0739983702405442,0.0184458101204922
2023-11-06,"2023",2,0.00770633643159238,0.0739983702405442,0.0184458101204922
2023-11-06,"2023",2.5,0.00770633643159238,0.0739983702405442,0.0184458101204922
2023-11-06,"2023",3,0.00770633643159238,0.0739983702405442,0.0184458101204922
2023-11-07,"2023",1,-0.00275637699250953,0.0206429851150549,0.0136577508295681
2023-11-07,"2023",1.5,-0.00283668024653164,0.0205388396681155,0.0137372797693219
2023-11-07,"2023",2,-0.00283668024653164,0.0205388396681155,0.0137372797693219
2023-11-07,"2023",2.5,-0.00283668024653164,0.0205388396681155,0.0137372797693219
2023-11-07,"2023",3,-0.00283668024653164,0.0205388396681155,0.0137372797693219
2023-11-08,"2023",1,-0.00381455202649938,0.073786376044417,0.016694147228708
2023-11-08,"2023",1.5,-0.00431347704411543,0.0726869591196678,0.0192573574173532
2023-11-08,"2023",2,-0.00431347704411543,0.0726869591196678,0.0192573574173532
2023-11-08,"2023",2.5,-0.00431347704411543,0.0726869591196678,0.0192573574173532
2023-11-08,"2023",3,-0.00431347704411543,0.0726869591196678,0.0192573574173532
2023-11-09,"2023",1,0.00227182668383545,0.0291148443428843,0.0146065718981964
2023-11-09,"2023",1.5,0.00231926515117522,0.029106957726591,0.015022405966765
2023-11-09,"2023",2,0.00231926515117522,0.029106957726591,0.015022405966765
2023-11-09,"2023",2.5,0.00231926515117522,0.029106957726591,0.015022405966765
2023-11-09,"2023",3,0.00231926515117522,0.029106957726591,0.015022405966765
2023-11-10,"2023",1,-0.00235954050967019,0.0293599909622094,0.0145885786301026
2023-11-10,"2023",1.5,-0.00233893975819214,0.0293518006250541,0.0150104217482408
2023-11-10,"2023",2,-0.00233893975819214,0.0293518006250541,0.0150104217482408
2023-11-10,"2023",2.5,-0.00233893975819214,0.0293518006250541,0.0150104217482408
2023-11-10,"2023",3,-0.00233893975819214,0.0293518006250541,0.0150104217482408
2023-11-13,"2023",1,0.000234189507661634,0.0384161693402764,0.0197516710640929
2023-11-13,"2023",1.5,0.000234877367739089,0.0384156854012411,0.0198302013924845
2023-11-13,"2023",2,0.000234877367739089,0.0384156854012411,0.0198302013924845
2023-11-13,"2023",2.5,0.000234877367739089,0.0384156854012411,0.0198302013924845
2023-11-13,"2023",3,0.000234877367739089,0.0384156854012411,0.0198302013924845
2023-11-14,"2023",1,0.0082845191653844,0.0724838310372062,0.0196254863210386
2023-11-14,"2023",1.5,0.00657479102226557,0.0713944156508108,0.0220892463023749
2023-11-14,"2023",2,0.00657479102226557,0.0713944156508108,0.0220892463023749
2023-11-14,"2023",2.5,0.00657479102226557,0.0713944156508108,0.0220892463023749
2023-11-14,"2023",3,0.00657479102226557,0.0713944156508108,0.0220892463023749
2023-11-15,"2023",1,0.0100491008683458,0.0750559187288861,0.0184136232349069
2023-11-15,"2023",1.5,0.00881427688928923,0.0739964279691737,0.0210265550325795
2023-11-15,"2023",2,0.00881427688928923,0.0739964279691737,0.0210265550325795
2023-11-15,"2023",2.5,0.00881427688928923,0.0739964279691737,0.0210265550325795
2023-11-15,"2023",3,0.00881427688928923,0.0739964279691737,0.0210265550325795
2023-11-16,"2023",1,-0.00234431539338911,0.0380268749521379,0.0101703870205523
2023-11-16,"2023",1.5,-0.00235615822855013,0.0379204265094519,0.010856994362322
2023-11-16,"2023",2,-0.00235615822855013,0.0379204265094519,0.010856994362322
2023-11-16,"2023",2.5,-0.00235615822855013,0.0379204265094519,0.010856994362322
2023-11-16,"2023",3,-0.00235615822855013,0.0379204265094519,0.010856994362322
2023-11-17,"2023",1,-0.00379332247415769,0.022898317109669,0.0144170161606424
2023-11-17,"2023",1.5,-0.00385881623723989,0.022857372804058,0.0141117792212463
2023-11-17,"2023",2,-0.00385881623723989,0.022857372804058,0.0141117792212463
2023-11-17,"2023",2.5,-0.00385881623723989,0.022857372804058,0.0141117792212463
2023-11-17,"2023",3,-0.00385881623723989,0.022857372804058,0.0141117792212463
2023-11-20,"2023",1,0.00206321072541336,0.0380478071644961,0.00945928206407291
2023-11-20,"2023",1.5,0.00218590330610314,0.037941636560233,0.0101659362042957
2023-11-20,"2023",2,0.00218590330610314,0.037941636560233,0.0101659362042957
2023-11-20,"2023",2.5,0.00218590330610314,0.037941636560233,0.0101659362042957
2023-11-20,"2023",3,0.00218590330610314,0.037941636560233,0.0101659362042957
2023-11-21,"2023",1,0.00482507068161364,0.0751837276686234,0.0203611019168885
2023-11-21,"2023",1.5,0.00483934059048494,0.0741514898826851,0.022460602513707
2023-11-21,"2023",2,0.00483934059048494,0.0741514898826851,0.022460602513707
2023-11-21,"2023",2.5,0.00483934059048494,0.0741514898826851,0.022460602513707
2023-11-21,"2023",3,0.00483934059048494,0.0741514898826851,0.022460602513707
2023-11-22,"2023",1,0.00273417160039367,0.0380231787890992,0.00919188052528573
2023-11-22,"2023",1.5,0.00271535939996306,0.0379185042483941,0.00987954630218325
2023-11-22,"2023",2,0.00271535939996306,0.0379185042483941,0.00987954630218325
2023-11-22,"2023",2.5,0.00271535939996306,0.0379185042483941,0.00987954630218325
2023-11-22,"2023",3,0.00271535939996306,0.0379185042483941,0.00987954630218325
2023-11-24,"2023",1,0.00205739470617502,0.0380156116790646,0.00929398655305379
2023-11-24,"2023",1.5,0.00177677043385516,0.0379132447968453,0.00996543546496
2023-11-24,"2023",2,0.00177677043385516,0.0379132447968453,0.00996543546496
2023-11-24,"2023",2.5,0.00177677043385516,0.0379132447968453,0.00996543546496
2023-11-24,"2023",3,0.00177677043385516,0.0379132447968453,0.00996543546496
2023-11-27,"2023",1,-0.00185426225504211,0.028265635497975,0.0161841309443945
2023-11-27,"2023",1.5,-0.0018247551905985,0.0281979485221744,0.0162858415682713
2023-11-27,"2023",2,-0.0018247551905985,0.0281979485221744,0.0162858415682713
2023-11-27,"2023",2.5,-0.0018247551905985,0.0281979485221744,0.0162858415682713
2023-11-27,"2023",3,-0.0018247551905985,0.0281979485221744,0.0162858415682713
2023-11-28,"2023",1,0.00562149215085126,0.0380367901450411,0.0100127951011084
2023-11-28,"2023",1.5,0.00563770961916868,0.0379350557902677,0.0106486152280269
2023-11-28,"2023",2,0.00563770961916868,0.0379350557902677,0.0106486152280269
2023-11-28,"2023",2.5,0.00563770961916868,0.0379350557902677,0.0106486152280269
2023-11-28,"2023",3,0.00563770961916868,0.0379350557902677,0.0106486152280269
2023-11-29,"2023",1,0.00397408606252992,0.0751449188218272,0.0223645668674412
2023-11-29,"2023",1.5,0.00367394320649243,0.0741119600766778,0.02426914959272
2023-11-29,"2023",2,0.00367394320649243,0.0741119600766778,0.02426914959272
2023-11-29,"2023",2.5,0.00367394320649243,0.0741119600766778,0.02426914959272
2023-11-29,"2023",3,0.00367394320649243,0.0741119600766778,0.02426914959272
2023-11-30,"2023",1,-0.000233769567729883,0.0380449546203262,0.0103274990563311
2023-11-30,"2023",1.5,-0.000424446476007134,0.0379439601518794,0.0109401682361347
2023-11-30,"2023",2,-0.000424446476007134,0.0379439601518794,0.0109401682361347
2023-11-30,"2023",2.5,-0.000424446476007134,0.0379439601518794,0.0109401682361347
2023-11-30,"2023",3,-0.000424446476007134,0.0379439601518794,0.0109401682361347
2023-12-01,"2023",1,0.00299459859670187,0.0380373511378228,0.0113860038486294
2023-12-01,"2023",1.5,0.00302720738509273,0.0379370634135812,0.011999388919091
2023-12-01,"2023",2,0.00302720738509273,0.0379370634135812,0.011999388919091
2023-12-01,"2023",2.5,0.00302720738509273,0.0379370634135812,0.011999388919091
2023-12-01,"2023",3,0.00302720738509273,0.0379370634135812,0.011999388919091
2023-12-04,"2023",1,-0.0146579821326137,0.109116603901896,0.0689794931690169
2023-12-04,"2023",1.5,-0.0136650998692525,0.106041201421197,0.0715711365632943
2023-12-04,"2023",2,-0.0136650998692525,0.106041201421197,0.0715711365632943
2023-12-04,"2023",2.5,-0.0136650998692525,0.106041201421197,0.0715711365632943
2023-12-04,"2023",3,-0.0136650998692525,0.106041201421197,0.0715711365632943
2023-12-05,"2023",1,0.000821114461557636,0.0294380476987378,0.0143843768048909
2023-12-05,"2023",1.5,0.000850836083031283,0.0294374669824335,0.0144566739965134
2023-12-05,"2023",2,0.000850836083031283,0.0294374669824335,0.0144566739965134
2023-12-05,"2023",2.5,0.000850836083031283,0.0294374669824335,0.0144566739965134
2023-12-05,"2023",3,0.000850836083031283,0.0294374669824335,0.0144566739965134
2023-12-06,"2023",1,0.00209063881848723,0.0380522558922736,0.011216335785913
2023-12-06,"2023",1.5,0.00231966288180192,0.0379562461512148,0.0118787315056068
2023-12-06,"2023",2,0.00231966288180192,0.0379562461512148,0.0118787315056068
2023-12-06,"2023",2.5,0.00231966288180192,0.0379562461512148,0.0118787315056068
2023-12-06,"2023",3,0.00231966288180192,0.0379562461512148,0.0118787315056068
2023-12-07,"2023",1,-0.000984230751660446,0.0380439404272275,0.0117233210873756
2023-12-07,"2023",1.5,-0.000914025804793097,0.0379495830261318,0.0124008470131255
2023-12-07,"2023",2,-0.000914025804793097,0.0379495830261318,0.0124008470131255
2023-12-07,"2023",2.5,-0.000914025804793097,0.0379495830261318,0.0124008470131255
2023-12-07,"2023",3,-0.000914025804793097,0.0379495830261318,0.0124008470131255
2023-12-08,"2023",1,0.00073259035453496,0.0748061089634827,0.0216081331883522
2023-12-08,"2023",1.5,0.00186586177311801,0.073688493347416,0.0241764971660687
2023-12-08,"2023",2,0.00186586177311801,0.073688493347416,0.0241764971660687
2023-12-08,"2023",2.5,0.00186586177311801,0.073688493347416,0.0241764971660687
2023-12-08,"2023",3,0.00186586177311801,0.073688493347416,0.0241764971660687
2023-12-11,"2023",1,-0.0004975579501301,0.0380180204922285,0.0114298278079022
2023-12-11,"2023",1.5,-0.00055048473778621,0.0379330443287274,0.0121026940247942
2023-12-11,"2023",2,-0.00055048473778621,0.0379330443287274,0.0121026940247942
2023-12-11,"2023",2.5,-0.00055048473778621,0.0379330443287274,0.0121026940247942
2023-12-11,"2023",3,-0.00055048473778621,0.0379330443287274,0.0121026940247942
2023-12-12,"2023",1,-0.000589235915509691,0.0386993751683098,0.0100106958767677
2023-12-12,"2023",1.5,-0.000554906574647093,0.0386233004775137,0.0105362528302014
2023-12-12,"2023",2,-0.000554906574647093,0.0386233004775137,0.0105362528302014
2023-12-12,"2023",2.5,-0.000554906574647093,0.0386233004775137,0.0105362528302014
2023-12-12,"2023",3,-0.000554906574647093,0.0386233004775137,0.0105362528302014
2023-12-13,"2023",1,-0.00152516470998817,0.0228065978077873,0.0138420832493181
2023-12-13,"2023",1.5,-0.00163971226770742,0.0227746429645238,0.0134727583661492
2023-12-13,"2023",2,-0.00163971226770742,0.0227746429645238,0.0134727583661492
2023-12-13,"2023",2.5,-0.00163971226770742,0.0227746429645238,0.0134727583661492
2023-12-13,"2023",3,-0.00163971226770742,0.0227746429645238,0.0134727583661492
2023-12-14,"2023",1,-0.00142314778240458,0.0289444245678808,0.0151211721816963
2023-12-14,"2023",1.5,-0.00149810946763714,0.0289325196620694,0.0153206442377652
2023-12-14,"2023",2,-0.00149810946763714,0.0289325196620694,0.0153206442377652
2023-12-14,"2023",2.5,-0.00149810946763714,0.0289325196620694,0.0153206442377652
2023-12-14,"2023",3,-0.00149810946763714,0.0289325196620694,0.0153206442377652
