Date,Asset_Clusters
2023-09-26,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 5, 'Copper': 3, 'Corn': 4, 'Hyundai': 4, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 2, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-09-27,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 4, 'Copper': 3, 'Corn': 4, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 2, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 5, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-09-28,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 4, 'Copper': 3, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 2, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 5, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-09-29,"{'BTC': 1, 'COCOA': 6, 'COFFEE': 6, 'Copper': 4, 'Corn': 2, 'Gold': 4, 'IWM': 1, 'LGChem': 2, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 5, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-02,"{'BTC': 2, 'COCOA': 6, 'COFFEE': 6, 'Copper': 1, 'Corn': 4, 'GBPUSD': 3, 'Gold': 1, 'IWM': 2, 'Kakao': 3, 'KOSPI200': 3, 'LGChem': 3, 'MSCI_World': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'NaturalGas': 2, 'Naver': 3, 'NYSE': 2, 'Platinum': 1, 'QQQ': 2, 'SKHynix': 3, 'Soybeans': 4, 'US3M': 5, 'USDCNY': 5, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLU': 2, 'XLV': 2, 'XLY': 2}"
2023-10-03,"{'BTC': 1, 'COCOA': 4, 'COFFEE': 4, 'Copper': 3, 'Corn': 2, 'GBPUSD': 5, 'Gold': 3, 'IWM': 1, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 5, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 2, 'VIX': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-04,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 4, 'Copper': 3, 'GBPUSD': 2, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 2, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 5, 'VIX': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLV': 1, 'XLY': 1}"
2023-10-05,"{'BTC': 1, 'COCOA': 4, 'COFFEE': 4, 'Copper': 3, 'Corn': 2, 'GBPUSD': 5, 'Gold': 3, 'IWM': 1, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'Naver': 5, 'NYSE': 1, 'Palladium': 3, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 2, 'VIX': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLV': 1, 'XLY': 1}"
2023-10-06,"{'BTC': 1, 'COCOA': 5, 'COFFEE': 5, 'Copper': 4, 'Corn': 2, 'GBPUSD': 6, 'Gold': 4, 'IWM': 1, 'LGChem': 6, 'MSCI_World': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'Naver': 6, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'Samsung': 6, 'SKHynix': 6, 'USDCNY': 3, 'VIX': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLV': 1, 'XLY': 1}"
2023-10-09,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 4, 'Copper': 2, 'Corn': 7, 'FTSE': 6, 'GBPUSD': 6, 'Gold': 2, 'IWM': 1, 'KOSPI200': 6, 'LGChem': 6, 'MSCI_World': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'Naver': 5, 'NYSE': 1, 'Palladium': 2, 'QQQ': 1, 'Samsung': 5, 'SKHynix': 5, 'Soybeans': 7, 'Swedish.Consumer.Products.and.Services.GI': 3, 'USDCNY': 8, 'VIX': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLV': 1, 'XLY': 1}"
2023-10-10,"{'BTC': 2, 'COCOA': 4, 'COFFEE': 4, 'Copper': 1, 'Corn': 5, 'GBPUSD': 3, 'Gold': 1, 'IWM': 2, 'KOSPI200': 3, 'LGChem': 3, 'MSCI_World': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'NaturalGas': 2, 'Naver': 3, 'NYSE': 2, 'Palladium': 1, 'QQQ': 2, 'Samsung': 3, 'SKHynix': 3, 'USDCNY': 6, 'VIX': 5, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLV': 2, 'XLY': 2}"
2023-10-11,"{'BTC': 3, 'COCOA': 5, 'COFFEE': 5, 'Copper': 4, 'GBPUSD': 2, 'Gold': 4, 'Hyundai': 2, 'IWM': 3, 'KOSDAQ': 1, 'LGChem': 2, 'MSCI_World': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 3, 'NaturalGas': 3, 'Naver': 1, 'NYSE': 3, 'Palladium': 4, 'QQQ': 3, 'Shanghai': 2, 'SKHynix': 1, 'USDCNY': 6, 'VIX': 2, 'XLE': 3, 'XLF': 3, 'XLI': 3, 'XLK': 3, 'XLP': 3, 'XLRE': 3, 'XLV': 3, 'XLY': 3}"
2023-10-12,"{'BTC': 2, 'COCOA': 6, 'COFFEE': 6, 'Copper': 1, 'Corn': 5, 'FTSE': 4, 'GBPUSD': 4, 'Gold': 1, 'IWM': 2, 'Kakao': 3, 'KOSDAQ': 3, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 3, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'NaturalGas': 2, 'Naver': 3, 'NYSE': 2, 'Palladium': 1, 'Platinum': 1, 'QQQ': 2, 'Samsung': 3, 'Shanghai': 4, 'SKHynix': 3, 'Soybeans': 5, 'USDCNY': 7, 'VIX': 4, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLU': 2, 'XLV': 2, 'XLY': 2}"
2023-10-13,"{'BTC': 3, 'COCOA': 5, 'COFFEE': 5, 'Copper': 4, 'Corn': 6, 'FTSE': 2, 'GBPUSD': 2, 'Gold': 4, 'IWM': 3, 'Kakao': 1, 'KOSDAQ': 1, 'KOSPI200': 2, 'LGChem': 2, 'MSCI_World': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 3, 'NaturalGas': 3, 'Naver': 1, 'NYSE': 3, 'Palladium': 4, 'Platinum': 4, 'QQQ': 3, 'Samsung': 1, 'Shanghai': 2, 'SKHynix': 1, 'USDCNY': 6, 'VIX': 2, 'XLE': 3, 'XLF': 3, 'XLI': 3, 'XLK': 3, 'XLP': 3, 'XLRE': 3, 'XLU': 3, 'XLV': 3, 'XLY': 3}"
2023-10-16,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 3, 'Copper': 2, 'Corn': 6, 'EUR_KRW': 5, 'FTSE': 4, 'GBPUSD': 4, 'Gold': 2, 'IWM': 1, 'Kakao': 4, 'KOSDAQ': 4, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'Naver': 4, 'NYSE': 1, 'Palladium': 2, 'QQQ': 1, 'Shanghai': 4, 'SKHynix': 4, 'USDCNY': 5, 'VIX': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-17,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 2, 'Copper': 5, 'FTSE': 4, 'Gold': 5, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 6, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-18,"{'BTC': 3, 'COCOA': 6, 'COFFEE': 6, 'Copper': 4, 'Corn': 1, 'EUR_KRW': 5, 'FTSE': 1, 'GBPUSD': 2, 'Gold': 4, 'IWM': 3, 'KOSDAQ': 2, 'KOSPI200': 2, 'LGChem': 2, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 3, 'NaturalGas': 3, 'Naver': 2, 'NYSE': 3, 'Palladium': 4, 'QQQ': 3, 'Samsung': 2, 'Shanghai': 2, 'Silver': 4, 'SKHynix': 2, 'USDCNY': 5, 'VIX': 1, 'XLE': 3, 'XLF': 3, 'XLI': 3, 'XLK': 3, 'XLP': 3, 'XLRE': 3, 'XLU': 3, 'XLV': 3, 'XLY': 3}"
2023-10-19,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'FTSE': 5, 'Gold': 4, 'IWM': 1, 'LGChem': 5, 'MSCI_World': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 6, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'SKHynix': 6, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-20,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'Corn': 3, 'GBPUSD': 6, 'Gold': 4, 'IWM': 1, 'Kakao': 5, 'LGChem': 6, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'Shanghai': 6, 'SKHynix': 5, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-23,"{'BTC': 1, 'COCOA': 6, 'COFFEE': 3, 'Copper': 5, 'GBPUSD': 2, 'Gold': 5, 'IWM': 1, 'LGChem': 4, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 2, 'NYSE': 1, 'Palladium': 5, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-24,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'GBPUSD': 5, 'Gold': 4, 'IWM': 1, 'LGChem': 6, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 5, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-25,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 2, 'Copper': 4, 'GBPUSD': 5, 'Gold': 4, 'IWM': 1, 'LGChem': 6, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'Naver': 5, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-26,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 6, 'Copper': 2, 'GBPUSD': 5, 'Gold': 2, 'IWM': 1, 'LGChem': 5, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 2, 'QQQ': 1, 'SKHynix': 4, 'USDCNY': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-27,"{'BTC': 1, 'COCOA': 5, 'COFFEE': 3, 'Copper': 4, 'GBPUSD': 2, 'Gold': 4, 'IWM': 1, 'LGChem': 3, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 2, 'USDCNY': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-30,"{'BTC': 1, 'COCOA': 2, 'COFFEE': 3, 'Copper': 4, 'GBPUSD': 2, 'Gold': 4, 'IWM': 1, 'LGChem': 3, 'MSCI_World': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'QQQ': 1, 'USDCNY': 5, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-10-31,"{'BTC': 1, 'COCOA': 6, 'COFFEE': 4, 'Copper': 5, 'GBPUSD': 3, 'Gold': 5, 'IWM': 1, 'LGChem': 3, 'MSCI_World': 2, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 5, 'QQQ': 1, 'Shanghai': 3, 'SKHynix': 2, 'USDCNY': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-01,"{'BTC': 1, 'COCOA': 6, 'COFFEE': 4, 'Copper': 5, 'EUR_KRW': 2, 'Gold': 5, 'IWM': 1, 'LGChem': 3, 'MSCI_World': 1, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'QQQ': 1, 'SKHynix': 3, 'USDCNY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-02,"{'BTC': 1, 'COCOA': 5, 'COFFEE': 5, 'Copper': 3, 'EUR_KRW': 2, 'Gold': 3, 'IWM': 1, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'Palladium': 3, 'QQQ': 1, 'USDCNY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-03,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 3, 'Copper': 4, 'EUR_KRW': 2, 'Gold': 4, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-06,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 3, 'Copper': 4, 'EUR_KRW': 2, 'Gold': 4, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-07,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 3, 'Copper': 4, 'EUR_KRW': 2, 'Gold': 4, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 4, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-08,"{'BTC': 1, 'COCOA': 6, 'COFFEE': 3, 'Copper': 5, 'EUR_KRW': 2, 'Gold': 5, 'IWM': 1, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'Palladium': 5, 'QQQ': 1, 'Shanghai': 4, 'SKHynix': 4, 'US3M': 3, 'USDCNY': 2, 'WHEAT': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-09,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 6, 'Copper': 2, 'EUR_KRW': 4, 'Gold': 2, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 2, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 4, 'VIX': 4, 'WHEAT': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-10,"{'BTC': 7, 'COCOA': 4, 'COFFEE': 2, 'Copper': 6, 'EUR_KRW': 3, 'Gold': 6, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 6, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 3, 'WHEAT': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-13,"{'BTC': 2, 'COCOA': 5, 'COFFEE': 4, 'Copper': 1, 'Corn': 6, 'EUR_KRW': 3, 'Gold': 1, 'IWM': 2, 'KOSPI200': 7, 'LGChem': 7, 'MSCI_World': 7, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'NaturalGas': 2, 'NYSE': 2, 'Palladium': 1, 'Platinum': 1, 'QQQ': 2, 'Samsung': 7, 'Shanghai': 7, 'SKHynix': 7, 'Soybeans': 6, 'US3M': 4, 'USDCNY': 3, 'USDJPY': 3, 'WHEAT': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLU': 2, 'XLV': 2, 'XLY': 2}"
2023-11-14,"{'BTC': 6, 'COCOA': 7, 'COFFEE': 3, 'Copper': 5, 'EUR_KRW': 2, 'Gold': 5, 'IWM': 1, 'JPY_KRW': 2, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 5, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 4, 'SKHynix': 4, 'USDCNY': 2, 'WHEAT': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-15,"{'BTC': 6, 'COCOA': 4, 'COFFEE': 6, 'Copper': 3, 'Corn': 7, 'EUR_KRW': 2, 'Gold': 3, 'IWM': 1, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 3, 'QQQ': 1, 'Shanghai': 5, 'SKHynix': 5, 'USDCNY': 2, 'USDJPY': 2, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-16,"{'BTC': 4, 'COCOA': 7, 'COFFEE': 3, 'Copper': 6, 'EUR_KRW': 2, 'Gold': 6, 'IWM': 1, 'JPY_KRW': 4, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 6, 'QQQ': 1, 'SKHynix': 5, 'USDCNY': 2, 'USDJPY': 2, 'WHEAT': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-17,"{'BTC': 6, 'COCOA': 7, 'COFFEE': 7, 'Copper': 5, 'Corn': 1, 'EUR_KRW': 2, 'Gold': 5, 'IWM': 3, 'JPY_KRW': 6, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 3, 'NaturalGas': 3, 'NYSE': 3, 'Palladium': 5, 'QQQ': 3, 'SKHynix': 4, 'USDCNY': 2, 'USDJPY': 2, 'WHEAT': 1, 'XLE': 3, 'XLF': 3, 'XLI': 3, 'XLK': 3, 'XLP': 3, 'XLRE': 3, 'XLU': 3, 'XLV': 3, 'XLY': 3}"
2023-11-20,"{'BTC': 3, 'COCOA': 4, 'COFFEE': 3, 'Copper': 2, 'Corn': 6, 'EUR_KRW': 7, 'Gold': 2, 'HangSeng': 5, 'IWM': 1, 'KOSDAQ': 5, 'KOSPI200': 5, 'LGChem': 5, 'MSCI_World': 5, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'Nikkei225': 5, 'NYSE': 1, 'Palladium': 2, 'Platinum': 2, 'QQQ': 1, 'Samsung': 5, 'Shanghai': 5, 'SKHynix': 5, 'Soybeans': 6, 'USDCNY': 7, 'USDJPY': 7, 'WHEAT': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-21,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 6, 'Copper': 2, 'EUR_KRW': 5, 'Gold': 2, 'HangSeng': 4, 'IWM': 1, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NaturalGas': 1, 'NYSE': 1, 'Palladium': 2, 'Platinum': 2, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 4, 'SKHynix': 4, 'Soybeans': 6, 'USDCNY': 5, 'USDJPY': 5, 'WHEAT': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-22,"{'BTC': 1, 'COCOA': 3, 'COFFEE': 6, 'Copper': 2, 'EUR_KRW': 5, 'Gold': 2, 'HangSeng': 4, 'IWM': 1, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 2, 'QQQ': 1, 'Samsung': 4, 'Shanghai': 4, 'SKHynix': 4, 'Soybeans': 6, 'USDCNY': 5, 'USDJPY': 5, 'WHEAT': 6, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-24,"{'BTC': 1, 'COCOA': 4, 'COFFEE': 3, 'Copper': 5, 'EUR_KRW': 2, 'Gold': 5, 'HangSeng': 6, 'IWM': 1, 'KOSPI200': 6, 'LGChem': 6, 'MSCI_World': 6, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 1, 'NYSE': 1, 'Palladium': 5, 'QQQ': 1, 'Shanghai': 6, 'SKHynix': 6, 'USDCNY': 2, 'USDJPY': 2, 'WHEAT': 3, 'XLE': 1, 'XLF': 1, 'XLI': 1, 'XLK': 1, 'XLP': 1, 'XLRE': 1, 'XLU': 1, 'XLV': 1, 'XLY': 1}"
2023-11-27,"{'BTC': 2, 'COCOA': 3, 'COFFEE': 6, 'Copper': 1, 'Corn': 6, 'EUR_KRW': 5, 'Gold': 1, 'HangSeng': 4, 'IWM': 2, 'KOSDAQ': 4, 'KOSPI200': 4, 'LGChem': 4, 'MSCI_World': 4, 'Nasdaq.US.Benchmark.Consumer.Digital.Services': 2, 'Nikkei225': 4, 'NYSE': 2, 'Palladium': 1, 'Platinum': 1, 'QQQ': 2, 'Samsung': 4, 'Shanghai': 4, 'SKHynix': 4, 'Soybeans': 6, 'USDCNY': 5, 'USDJPY': 5, 'WHEAT': 6, 'XLE': 2, 'XLF': 2, 'XLI': 2, 'XLK': 2, 'XLP': 2, 'XLRE': 2, 'XLU': 2, 'XLV': 2, 'XLY': 2}"
