Date,Selected_Assets
2023-01-11,"['BTC', 'CAC40', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'KOSDAQ', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'Swedish.Consumer.Products.and.Services.GI', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-12,"['BTC', 'CAC40', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'KOSDAQ', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'Swedish.Consumer.Products.and.Services.GI', 'US30Y', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-13,"['Aluminium', 'BTC', 'CAC40', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'KOSDAQ', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'Platinum', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'Swedish.Consumer.Products.and.Services.GI', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-17,"['Aluminium', 'BTC', 'CAC40', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'KOSDAQ', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'Platinum', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'US30Y', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-18,"['CAC40', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'USDKRW', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-19,"['COFFEE', 'Copper', 'Hyundai', 'IWM', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-20,"['COFFEE', 'Copper', 'Hyundai', 'IWM', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-23,"['CAC40', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'EUR_KRW', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-24,"['COFFEE', 'Copper', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-25,"['COFFEE', 'Copper', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-26,"['COCOA', 'COFFEE', 'Copper', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLU', 'XLV', 'XLY']"
2023-01-27,"['COFFEE', 'Copper', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NaturalGas', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-30,"['COFFEE', 'Copper', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-01-31,"['COFFEE', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-01,"['COFFEE', 'Copper', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-02,"['COCOA', 'COFFEE', 'GBPUSD', 'Gold', 'Hyundai', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-03,"['COCOA', 'COFFEE', 'GBPUSD', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-06,"['COFFEE', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-07,"['COFFEE', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-08,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-09,"['COFFEE', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-10,"['COFFEE', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-13,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-14,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-15,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-16,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-17,"['COFFEE', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-21,"['COCOA', 'COFFEE', 'GBPUSD', 'Gold', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-22,"['COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-23,"['COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-24,"['COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-27,"['COFFEE', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-02-28,"['COFFEE', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-01,"['COFFEE', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-02,"['COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-03,"['COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-06,"['COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-07,"['COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Nikkei225', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'US30Y', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-08,"['COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-09,"['COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-10,"['COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-13,"['COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-14,"['BTC', 'COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-15,"['BTC', 'COCOA', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-16,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'Nikkei225', 'NYSE', 'QQQ', 'Shanghai', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-17,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'Gold', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'Nikkei225', 'NYSE', 'QQQ', 'Shanghai', 'SKHynix', 'Soybeans', 'SUGAR', 'USDCNY', 'USDJPY', 'VIX', 'WTI', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-20,"['BTC', 'COFFEE', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-21,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'Gold', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-22,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-23,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-24,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-27,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-28,"['BTC', 'COFFEE', 'EUR_KRW', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-29,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-30,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-03-31,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-03,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-04,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-05,"['BTC', 'COFFEE', 'DAX', 'EUR_KRW', 'IWM', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-06,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'Kakao', 'KOSPI', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-10,"['Aluminium', 'BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-11,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-12,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'COTTON', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-13,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-14,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-17,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-18,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'EUR_KRW', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-19,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'GBPUSD', 'IWM', 'LGChem', 'MSCI_EM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-20,"['BTC', 'COCOA', 'COFFEE', 'Copper', 'DAX', 'GBPUSD', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-21,"['BTC', 'COFFEE', 'Copper', 'DAX', 'GBPUSD', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-24,"['BTC', 'COFFEE', 'DAX', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
2023-04-25,"['BTC', 'COFFEE', 'DAX', 'IWM', 'MSCI_World', 'Nasdaq.US.Benchmark.Consumer.Digital.Services', 'Naver', 'NYSE', 'QQQ', 'SKHynix', 'SUGAR', 'USDCNY', 'VIX', 'XLE', 'XLF', 'XLI', 'XLK', 'XLP', 'XLV', 'XLY']"
